MISTER-BENCH fps=35.6
MISTER-PROF samples=23643 dropped=0 hz=1000 modules=12
MISTER-PROF-PC 23  0.10% 0xabc96dc8 [unmapped]
MISTER-PROF-PC 23  0.10% 0x01d9e3ac /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 23  0.10% 0x01d93458 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 23  0.10% 0xabc96db0 [unmapped]
MISTER-PROF-PC 23  0.10% 0xabc96dac [unmapped]
MISTER-PROF-PC 23  0.10% 0x01e50c94 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 23  0.10% 0xabc19b88 [unmapped]
MISTER-PROF-PC 22  0.09% 0x00178640 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01d9337c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0xabc96c38 [unmapped]
MISTER-PROF-PC 22  0.09% 0x01d9e364 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01d9e360 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01cfee24 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0xabc19ba8 [unmapped]
MISTER-PROF-PC 22  0.09% 0x00178f4c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x00178f48 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01b75a54 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01d93448 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01d9e4d8 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0xabc19b98 [unmapped]
MISTER-PROF-PC 22  0.09% 0x01d93438 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x00178650 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0x01cfeda8 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 22  0.09% 0xabc96ce8 [unmapped]
MISTER-PROF-PC 21  0.09% 0xabc19b80 [unmapped]
MISTER-PROF-PC 21  0.09% 0x01b75a30 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0xabc19b7c [unmapped]
MISTER-PROF-PC 21  0.09% 0x01e50dbc /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0xabc96d24 [unmapped]
MISTER-PROF-PC 21  0.09% 0x000ec568 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0x01d9ec38 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0xabc19bfc [unmapped]
MISTER-PROF-PC 21  0.09% 0x01d9e3a0 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0xabc96df8 [unmapped]
MISTER-PROF-PC 21  0.09% 0x000582dc /usr/lib/libc-2.31.so
MISTER-PROF-PC 21  0.09% 0xabc96df0 [unmapped]
MISTER-PROF-PC 21  0.09% 0xabc96d9c [unmapped]
MISTER-PROF-PC 21  0.09% 0x01b75a40 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 21  0.09% 0x01d933dc /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 20  0.08% 0xabc19c1c [unmapped]
MISTER-PROF-PC 20  0.08% 0xabc96d80 [unmapped]
MISTER-PROF-PC 20  0.08% 0x0017863c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 20  0.08% 0x0005e270 /usr/lib/libc-2.31.so
MISTER-PROF-PC 20  0.08% 0xabc96c2c [unmapped]
MISTER-PROF-PC 20  0.08% 0xabc19b68 [unmapped]
MISTER-PROF-PC 20  0.08% 0x01cfe9b8 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 20  0.08% 0x01b75ce4 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 20  0.08% 0xabc96cb0 [unmapped]
MISTER-PROF-PC 20  0.08% 0xabc19c30 [unmapped]
MISTER-PROF-PC 20  0.08% 0x0017864c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 20  0.08% 0xabc19c28 [unmapped]
MISTER-PROF-PC 20  0.08% 0xabc96c48 [unmapped]
MISTER-PROF-PC 19  0.08% 0x00005608 /media/fat/games/mame/prof/lrmame-prof
MISTER-PROF-PC 19  0.08% 0xabc96bf0 [unmapped]
MISTER-PROF-PC 19  0.08% 0xabc96ce0 [unmapped]
MISTER-PROF-PC 19  0.08% 0x01ffea8e /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0x00178634 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0x01d9ec48 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0x01d9e3b8 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0x01cfeddc /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0x01d9ebf0 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 19  0.08% 0xabc96bd8 [unmapped]
MISTER-PROF-PC 19  0.08% 0xabc96dbc [unmapped]
MISTER-PROF-PC 19  0.08% 0xabc19bb0 [unmapped]
MISTER-PROF-PC 19  0.08% 0xabc96d50 [unmapped]
MISTER-PROF-PC 19  0.08% 0xabc19b90 [unmapped]
MISTER-PROF-PC 19  0.08% 0x01e50c3c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 18  0.08% 0xabc96c94 [unmapped]
MISTER-PROF-PC 18  0.08% 0x0005e278 /usr/lib/libc-2.31.so
MISTER-PROF-PC 18  0.08% 0xabc96d7c [unmapped]
MISTER-PROF-PC 18  0.08% 0xabc96c30 [unmapped]
MISTER-PROF-PC 18  0.08% 0xabc19b64 [unmapped]
MISTER-PROF-PC 18  0.08% 0x01d9e358 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 18  0.08% 0xabc96bd0 [unmapped]
MISTER-PROF-PC 18  0.08% 0x0207283c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 18  0.08% 0x01e50cf4 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 18  0.08% 0xabc19c34 [unmapped]
MISTER-PROF-PC 18  0.08% 0xabc96d48 [unmapped]
MISTER-PROF-PC 18  0.08% 0x00005614 /media/fat/games/mame/prof/lrmame-prof
MISTER-PROF-PC 18  0.08% 0x012e4a8c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0x01ffea70 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0x00178f20 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0x01b75a2c /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0x01e50cc4 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0xabc96dc4 [unmapped]
MISTER-PROF-PC 17  0.07% 0x0005e4f0 /usr/lib/libc-2.31.so
MISTER-PROF-PC 17  0.07% 0xabc96bd4 [unmapped]
MISTER-PROF-PC 17  0.07% 0xabc96c60 [unmapped]
MISTER-PROF-PC 17  0.07% 0xabc96df4 [unmapped]
MISTER-PROF-PC 17  0.07% 0xabc96dec [unmapped]
MISTER-PROF-PC 17  0.07% 0x01d9e4d0 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0x01cfe9e0 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 17  0.07% 0xabc96d94 [unmapped]
MISTER-PROF-PC 17  0.07% 0x01d93388 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 16  0.07% 0x01b75a34 /media/fat/games/mame/prof/lrmame_libretro.so
MISTER-PROF-PC 16  0.07% 0xabc96c90 [unmapped]
